date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
2023-07-01,21:00,Série A,Matchweek 13,Sat,Away,D,0,0,Internacional,1.0,2.0,46.0,23923.0,Rafael Cabral,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,,9,3,18.6,0.0,0,0,2023,Cruzeiro
2023-07-08,16:00,Série A,Matchweek 14,Sat,Away,W,1,0,Vasco da Gama,0.7,1.3,45.0,,Rafael Cabral,4-1-4-1,Savio Pereira,Match Report,,7,5,22.2,1.0,0,0,2023,Cruzeiro
2023-07-16,11:00,Série A,Matchweek 15,Sun,Home,D,0,0,Coritiba,0.8,1.1,55.0,22123.0,Rafael Cabral,4-1-4-1,Leandro Pedro Vuaden,Match Report,,13,2,17.0,1.0,0,0,2023,Cruzeiro
2023-07-23,16:00,Série A,Matchweek 16,Sun,Home,L,0,1,Goiás,1.1,0.3,68.0,21688.0,Rafael Cabral,4-1-4-1,Caio Max Augusto Vieira,Match Report,,16,1,18.9,1.0,0,0,2023,Cruzeiro
2023-07-29,16:00,Série A,Matchweek 17,Sat,Away,D,3,3,Ath Paranaense,1.8,3.0,47.0,22730.0,Rafael Cabral,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,14,5,18.2,0.0,0,0,2023,Cruzeiro
2023-08-06,18:30,Série A,Matchweek 18,Sun,Home,D,0,0,Botafogo (RJ),0.9,0.1,67.0,44759.0,Lucas Silva,4-3-3,Raphael Claus,Match Report,,13,4,17.8,2.0,0,0,2023,Cruzeiro
2023-08-14,19:00,Série A,Matchweek 19,Mon,Away,L,0,1,Palmeiras,0.6,1.4,48.0,38555.0,Rafael Cabral,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,13,5,23.3,1.0,0,0,2023,Cruzeiro
2023-08-19,21:00,Série A,Matchweek 20,Sat,Home,D,1,1,Corinthians,2.0,0.6,45.0,36202.0,Rafael Cabral,4-2-3-1,Rafael Rodrigo Klein,Match Report,,19,8,20.1,2.0,0,0,2023,Cruzeiro
2023-08-27,19:00,Série A,Matchweek 21,Sun,Away,L,0,3,Grêmio,0.6,1.5,61.0,52203.0,Rafael Cabral,4-2-3-1,Marcelo de Lima Henrique,Match Report,,6,1,19.3,0.0,0,0,2023,Cruzeiro
2023-09-03,18:30,Série A,Matchweek 22,Sun,Home,D,0,0,Bragantino,1.2,1.2,50.0,29417.0,Rafael Cabral,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,15,3,16.6,0.0,0,0,2023,Cruzeiro
2023-09-14,19:00,Série A,Matchweek 23,Thu,Away,W,3,0,Santos,1.4,0.5,46.0,12244.0,Rafael Cabral,4-2-3-1,Braulio da Silva Machado,Match Report,,15,7,14.1,1.0,0,0,2023,Cruzeiro
2023-09-20,21:30,Série A,Matchweek 24,Wed,Away,L,0,1,Fluminense,0.7,0.5,41.0,28985.0,Rafael Cabral,4-2-3-1,Matheus Delgado Candançan,Match Report,,7,2,19.3,0.0,0,0,2023,Cruzeiro
2023-10-01,16:00,Série A,Matchweek 25,Sun,Home,D,1,1,América (MG),0.6,1.0,59.0,,Rafael Cabral,4-2-3-1,Leandro Pedro Vuaden,Match Report,,17,2,23.5,0.0,0,0,2023,Cruzeiro
2023-10-14,20:00,Série A,Matchweek 26,Sat,Away,D,0,0,Cuiabá,0.5,0.9,51.0,,Rafael Cabral,4-3-3,Rodrigo José Pereira de Lima,Match Report,,8,2,18.3,0.0,0,0,2023,Cruzeiro
2023-10-19,19:00,Série A,Matchweek 27,Thu,Home,L,0,2,Flamengo,0.3,1.8,43.0,37073.0,Rafael Cabral,4-2-3-1,Rafael Rodrigo Klein,Match Report,,12,5,21.0,0.0,0,0,2023,Cruzeiro
2023-10-22,16:00,Série A,Matchweek 28,Sun,Away,W,1,0,Atlético Mineiro,0.9,0.6,47.0,,Rafael Cabral,4-3-3,Ramon Abatti,Match Report,,14,4,19.8,0.0,0,0,2023,Cruzeiro
2023-10-25,20:00,Série A,Matchweek 29,Wed,Home,W,3,0,Bahia,2.0,0.3,40.0,,Rafael Cabral,4-3-3,Flavio de Souza,Match Report,,14,5,18.4,0.0,0,0,2023,Cruzeiro
2023-11-02,20:00,Série A,Matchweek 31,Thu,Away,L,0,1,São Paulo,1.0,0.7,45.0,,Rafael Cabral,4-3-3,Wilton Pereira Sampaio,Match Report,,19,4,20.7,1.0,0,0,2023,Cruzeiro
2023-11-05,16:00,Série A,Matchweek 32,Sun,Home,L,1,2,Internacional,1.4,0.6,62.0,,Rafael Cabral,4-4-1-1,Matheus Delgado Candançan,Match Report,,19,4,23.9,3.0,1,1,2023,Cruzeiro
2023-11-11,16:00,Série A,Matchweek 34,Sat,Away,L,0,1,Coritiba,0.6,0.7,55.0,,Rafael Cabral,4-4-1-1,Braulio da Silva Machado,Match Report,,13,4,22.1,1.0,0,0,2023,Cruzeiro
2023-11-18,18:30,Série A,Matchweek 30,Sat,Away,W,1,0,Fortaleza,0.9,1.2,47.0,,Rafael Cabral,4-3-3,Savio Pereira,Match Report,,7,2,22.5,2.0,0,0,2023,Cruzeiro
2023-11-22,19:00,Série A,Matchweek 33,Wed,Home,D,2,2,Vasco da Gama,1.5,0.8,50.0,,Rafael Cabral,4-3-2-1,Leandro Pedro Vuaden,Match Report,,13,3,24.1,1.0,1,1,2023,Cruzeiro
2023-11-27,21:00,Série A,Matchweek 35,Mon,Away,W,1,0,Goiás,0.9,0.4,51.0,9143.0,Rafael Cabral,4-3-2-1,Ramon Abatti,Match Report,,12,7,17.9,1.0,0,0,2023,Cruzeiro
2023-11-30,20:00,Série A,Matchweek 36,Thu,Home,D,1,1,Ath Paranaense,3.6,1.0,57.0,,Rafael Cabral,4-3-2-1,Leandro Pedro Vuaden,Match Report,,25,7,16.8,1.0,0,1,2023,Cruzeiro
2023-12-03,18:30,Série A,Matchweek 37,Sun,Away,D,0,0,Botafogo (RJ),0.9,1.0,40.0,,Rafael Cabral,4-3-3,Wilton Pereira Sampaio,Match Report,,7,3,20.1,1.0,0,0,2023,Cruzeiro
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,D,1,1,Palmeiras,1.6,1.4,56.0,44190.0,Rafael Cabral,4-3-3,Anderson Daronco,Match Report,,14,6,22.8,0.0,0,0,2023,Cruzeiro
2023-04-15,21:00,Série A,Matchweek 1,Sat,Away,W,2,1,Atlético Mineiro,1.5,1.5,26.0,34980.0,Léo Pelé,4-3-3,Raphael Claus,Match Report,,7,3,14.6,0.0,0,0,2023,Vasco da Gama
2023-04-23,16:00,Série A,Matchweek 2,Sun,Home,D,2,2,Palmeiras,1.4,0.7,36.0,59867.0,Léo Pelé,4-3-3,Rafael Rodrigo Klein,Match Report,,11,3,18.1,1.0,0,0,2023,Vasco da Gama
2023-05-01,20:00,Série A,Matchweek 3,Mon,Home,L,0,1,Bahia,0.9,1.1,55.0,19223.0,Léo Pelé,4-3-3,Flavio Rodrigues de Souza,Match Report,,15,6,20.8,3.0,0,0,2023,Vasco da Gama
2023-05-06,21:00,Série A,Matchweek 4,Sat,Away,D,1,1,Fluminense,0.7,1.8,21.0,39850.0,Léo Pelé,4-3-3,Wilton Sampaio,Match Report,,8,1,21.4,1.0,0,0,2023,Vasco da Gama
2023-05-11,19:00,Série A,Matchweek 5,Thu,Away,D,1,1,Coritiba,0.8,1.0,64.0,20880.0,Léo Pelé,4-3-3,Ramon Abatti Abel,Match Report,,7,2,12.4,1.0,0,0,2023,Vasco da Gama
2023-05-14,16:00,Série A,Matchweek 6,Sun,Home,L,0,1,Santos,1.7,0.6,68.0,18476.0,Léo Pelé,4-3-3,Rodrigo José Pereira de Lima,Match Report,,23,9,17.1,1.0,0,0,2023,Vasco da Gama
2023-05-20,18:30,Série A,Matchweek 7,Sat,Away,L,2,4,São Paulo,1.1,2.3,48.0,57399.0,Léo Pelé,4-3-3,Leandro Pedro Vuaden,Match Report,,17,4,19.8,1.0,0,0,2023,Vasco da Gama
2023-05-27,16:00,Série A,Matchweek 8,Sat,Away,L,0,2,Fortaleza,0.7,1.5,51.0,37625.0,Léo Pelé,4-3-3,Edina Alves Batista,Match Report,,12,1,21.3,0.0,0,0,2023,Vasco da Gama
2023-06-05,20:00,Série A,Matchweek 9,Mon,Home,L,1,4,Flamengo,1.5,1.1,45.0,46423.0,Léo Pelé,3-4-3,Braulio Machado,Match Report,,12,4,17.5,1.0,1,1,2023,Vasco da Gama
2023-06-11,16:00,Série A,Matchweek 10,Sun,Away,L,1,2,Internacional,0.9,1.6,53.0,18044.0,Léo Pelé,4-1-2-1-2◆,Edina Alves Batista,Match Report,,14,5,17.5,0.0,0,0,2023,Vasco da Gama
2023-06-22,20:00,Série A,Matchweek 11,Thu,Home,L,0,1,Goiás,1.7,0.4,59.0,17647.0,Léo Pelé,4-3-1-2,Jean Pierre Goncalves Lima,Match Report,,21,4,16.3,2.0,0,0,2023,Vasco da Gama
2023-06-26,21:00,Série A,Matchweek 12,Mon,Home,W,1,0,Cuiabá,1.7,0.6,45.0,,Léo Pelé,4-3-3,Rafael Rodrigo Klein,Match Report,,8,1,20.7,1.0,1,1,2023,Vasco da Gama
2023-07-02,16:00,Série A,Matchweek 13,Sun,Away,L,0,2,Botafogo (RJ),0.9,1.7,40.0,38798.0,Léo Pelé,4-2-3-1,Raphael Claus,Match Report,,12,4,21.9,1.0,0,0,2023,Vasco da Gama
2023-07-08,16:00,Série A,Matchweek 14,Sat,Home,L,0,1,Cruzeiro,1.3,0.7,55.0,,Léo Pelé,3-4-3,Savio Pereira,Match Report,,9,1,17.6,1.0,0,0,2023,Vasco da Gama
2023-07-23,18:30,Série A,Matchweek 16,Sun,Home,L,0,2,Ath Paranaense,1.5,1.3,56.0,,Gary Medel,4-3-3,Paulo Zanovelli,Match Report,,18,2,19.2,2.0,0,0,2023,Vasco da Gama
2023-07-29,18:30,Série A,Matchweek 17,Sat,Away,L,1,3,Corinthians,1.7,1.3,45.0,,Gary Medel,3-5-2,Leandro Pedro Vuaden,Match Report,,23,5,19.8,1.0,0,0,2023,Vasco da Gama
2023-08-06,16:00,Série A,Matchweek 18,Sun,Home,W,1,0,Grêmio,1.8,1.5,52.0,,Gary Medel,4-1-4-1,Luiz Flávio de Oliveira,Match Report,,11,4,18.7,1.0,0,0,2023,Vasco da Gama
2023-08-14,21:00,Série A,Matchweek 19,Mon,Away,D,1,1,Bragantino,1.5,1.6,36.0,5553.0,Gary Medel,4-1-4-1,Anderson Daronco,Match Report,,7,3,17.7,0.0,1,1,2023,Vasco da Gama
2023-08-20,11:00,Série A,Matchweek 20,Sun,Home,W,1,0,Atlético Mineiro,1.9,0.7,42.0,53540.0,Gary Medel,4-1-4-1,Braulio da Silva Machado,Match Report,,16,3,18.2,2.0,0,0,2023,Vasco da Gama
2023-08-27,18:30,Série A,Matchweek 21,Sun,Away,L,0,1,Palmeiras,0.1,0.7,45.0,40292.0,Gary Medel,4-1-4-1,Wilton Sampaio,Match Report,,4,2,21.3,1.0,0,0,2023,Vasco da Gama
2023-09-03,18:30,Série A,Matchweek 22,Sun,Away,D,1,1,Bahia,1.1,1.7,44.0,46705.0,Gary Medel,4-1-4-1,Ramon Abatti,Match Report,,5,0,22.6,0.0,1,1,2023,Vasco da Gama
2023-09-16,16:00,Série A,Matchweek 23,Sat,Home,W,4,2,Fluminense,1.4,1.9,28.0,35850.0,Léo Pelé,4-5-1,Raphael Claus,Match Report,,9,4,15.2,0.0,0,0,2023,Vasco da Gama
2023-09-21,19:00,Série A,Matchweek 24,Thu,Home,W,5,1,Coritiba,3.5,0.5,54.0,20321.0,Gary Medel,4-3-3,Flavio de Souza,Match Report,,19,12,14.4,2.0,0,0,2023,Vasco da Gama
2023-09-25,20:00,Série A,Matchweek 15,Mon,Away,W,1,0,América (MG),0.8,1.6,65.0,,Gary Medel,4-3-3,Ramon Abatti Abel,Match Report,,15,3,16.5,0.0,0,0,2023,Vasco da Gama
2023-10-01,16:00,Série A,Matchweek 25,Sun,Away,L,1,4,Santos,0.9,2.4,63.0,,Gary Medel,4-3-3,Anderson Daronco,Match Report,,13,5,15.3,2.0,0,0,2023,Vasco da Gama
2023-10-07,18:30,Série A,Matchweek 26,Sat,Home,D,0,0,São Paulo,0.9,1.4,38.0,,Léo Pelé,4-3-3,Braulio da Silva Machado,Match Report,,11,2,17.8,0.0,0,0,2023,Vasco da Gama
2023-10-18,21:30,Série A,Matchweek 27,Wed,Home,W,1,0,Fortaleza,2.0,0.7,47.0,20255.0,Léo Pelé,4-3-3,Leandro Pedro Vuaden,Match Report,,18,8,15.3,0.0,0,0,2023,Vasco da Gama
2023-10-22,16:00,Série A,Matchweek 28,Sun,Away,L,0,1,Flamengo,1.1,0.5,53.0,69473.0,Gary Medel,4-1-4-1,Raphael Claus,Match Report,,17,7,15.8,0.0,0,0,2023,Vasco da Gama
2023-10-26,19:00,Série A,Matchweek 29,Thu,Home,L,1,2,Internacional,1.0,1.6,53.0,20098.0,Gary Medel,4-1-4-1,Luiz Flávio de Oliveira,Match Report,,15,5,16.1,0.0,0,0,2023,Vasco da Gama
2023-10-29,16:00,Série A,Matchweek 30,Sun,Away,D,1,1,Goiás,0.9,1.1,55.0,12904.0,Gary Medel,4-1-4-1,Flavio de Souza,Match Report,,5,2,8.9,0.0,0,0,2023,Vasco da Gama
2023-11-02,16:00,Série A,Matchweek 31,Thu,Away,W,2,0,Cuiabá,1.4,0.6,49.0,,Gary Medel,4-1-4-1,Ramon Abatti,Match Report,,10,3,16.9,0.0,0,0,2023,Vasco da Gama
2023-11-06,19:00,Série A,Matchweek 32,Mon,Home,W,1,0,Botafogo (RJ),0.5,0.5,42.0,,Gary Medel,4-1-4-1,Leandro Pedro Vuaden,Match Report,,9,3,18.1,0.0,0,0,2023,Vasco da Gama
2023-11-12,18:30,Série A,Matchweek 34,Sun,Home,W,2,1,América (MG),1.7,2.5,49.0,,Gary Medel,4-1-4-1,Savio Pereira,Match Report,,17,6,16.3,2.0,0,0,2023,Vasco da Gama
2023-11-22,19:00,Série A,Matchweek 33,Wed,Away,D,2,2,Cruzeiro,0.8,1.5,50.0,,Gary Medel,4-1-4-1,Leandro Pedro Vuaden,Match Report,,9,4,17.3,0.0,0,0,2023,Vasco da Gama
2023-11-25,19:30,Série A,Matchweek 35,Sat,Away,D,0,0,Ath Paranaense,0.6,1.5,44.0,,Gary Medel,3-5-2,Anderson Daronco,Match Report,,8,2,14.4,0.0,0,0,2023,Vasco da Gama
2023-11-28,21:30,Série A,Matchweek 36,Tue,Home,L,2,4,Corinthians,1.4,1.4,53.0,20220.0,Gary Medel,4-1-4-1,Savio Pereira,Match Report,,20,8,16.4,0.0,0,0,2023,Vasco da Gama
2023-12-03,18:30,Série A,Matchweek 37,Sun,Away,L,0,1,Grêmio,0.8,0.8,51.0,,Léo Pelé,3-4-1-2,Ramon Abatti,Match Report,,8,1,16.4,1.0,0,0,2023,Vasco da Gama
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,W,2,1,Bragantino,1.6,0.8,45.0,,Gary Medel,4-4-2,Wilton Pereira Sampaio,Match Report,,13,6,12.7,2.0,0,0,2023,Vasco da Gama
2023-04-15,18:30,Série A,Matchweek 1,Sat,Away,L,1,2,Bragantino,0.7,2.0,45.0,3368.0,Kanu,3-4-3,Maguielson Lima Barbosa,Match Report,,9,3,19.2,1.0,0,0,2023,Bahia
2023-04-24,20:00,Série A,Matchweek 2,Mon,Home,L,1,2,Botafogo (RJ),0.9,0.2,58.0,27822.0,Everaldo Stum,5-4-1,Raphael Claus,Match Report,,13,5,18.7,0.0,0,0,2023,Bahia
2023-05-01,20:00,Série A,Matchweek 3,Mon,Away,W,1,0,Vasco da Gama,1.1,0.9,45.0,19223.0,Kanu,5-4-1,Flavio Rodrigues de Souza,Match Report,,12,6,17.2,0.0,0,0,2023,Bahia
2023-05-07,16:00,Série A,Matchweek 4,Sun,Home,W,3,1,Coritiba,1.5,0.4,50.0,37936.0,Kanu,3-4-3,Bruno Mota Correia,Match Report,,15,5,17.1,3.0,0,0,2023,Bahia
2023-05-10,19:00,Série A,Matchweek 5,Wed,Away,L,0,3,Santos,1.3,2.0,59.0,7262.0,Kanu,3-4-3,Wagner do Nascimento Magalhães,Match Report,,17,3,21.0,1.0,0,0,2023,Bahia
2023-05-13,16:00,Série A,Matchweek 6,Sat,Home,L,2,3,Flamengo,1.4,2.2,52.0,48502.0,Kanu,3-4-1-2,Paulo Cesar Zanovelli da Silva,Match Report,,20,6,18.1,0.0,0,0,2023,Bahia
2023-05-20,16:00,Série A,Matchweek 7,Sat,Home,D,1,1,Goiás,2.3,0.9,50.0,32519.0,Everaldo Stum,3-4-3,Denis da Silva Ribeiro Serafim,Match Report,,23,4,20.1,1.0,0,0,2023,Bahia
2023-05-28,16:00,Série A,Matchweek 8,Sun,Away,L,0,2,Internacional,1.1,0.9,56.0,19037.0,Kanu,3-4-3,Wagner do Nascimento Magalhães,Match Report,,9,4,16.0,0.0,0,0,2023,Bahia
2023-06-03,16:00,Série A,Matchweek 9,Sat,Away,D,0,0,Fortaleza,0.3,0.6,45.0,38338.0,Kanu,3-5-2,João Vitor Gobi,Match Report,,7,2,24.1,1.0,0,0,2023,Bahia
2023-06-10,18:30,Série A,Matchweek 10,Sat,Home,D,2,2,Cruzeiro,1.4,2.4,48.0,34019.0,Kanu,3-4-3,Rodrigo José Pereira de Lima,Match Report,,14,5,15.5,0.0,0,0,2023,Bahia
2023-06-21,21:30,Série A,Matchweek 11,Wed,Home,W,1,0,Palmeiras,1.1,0.8,46.0,31013.0,Kanu,4-2-3-1,Wilton Sampaio,Match Report,,9,3,17.6,0.0,0,0,2023,Bahia
2023-06-24,18:30,Série A,Matchweek 12,Sat,Away,L,1,2,Fluminense,1.0,3.0,51.0,24507.0,Kanu,4-4-2,Savio Pereira,Match Report,,15,3,19.6,0.0,0,0,2023,Bahia
2023-07-01,18:30,Série A,Matchweek 13,Sat,Home,L,1,2,Grêmio,1.9,2.9,47.0,34090.0,Kanu,4-4-2,Marcelo de Lima Henrique,Match Report,,16,4,19.1,0.0,0,0,2023,Bahia
2023-07-08,15:00,Série A,Matchweek 14,Sat,Away,D,1,1,Cuiabá,0.3,1.5,58.0,10149.0,Kanu,5-4-1,Wagner do Nascimento Magalhães,Match Report,,6,2,15.9,0.0,0,0,2023,Bahia
2023-07-16,18:30,Série A,Matchweek 15,Sun,Away,L,0,2,Ath Paranaense,1.0,2.2,48.0,17091.0,Kanu,4-2-3-1,Rafael Rodrigo Klein,Match Report,,8,6,18.2,0.0,0,0,2023,Bahia
2023-07-22,18:30,Série A,Matchweek 16,Sat,Home,D,0,0,Corinthians,1.4,0.1,59.0,43716.0,Kanu,4-3-1-2,André Luiz Skettino Policarpo Bento,Match Report,,18,4,19.4,1.0,0,0,2023,Bahia
2023-07-30,11:00,Série A,Matchweek 17,Sun,Away,D,0,0,São Paulo,0.5,1.8,36.0,56078.0,Thaciano,4-2-3-1,Ramon Abatti,Match Report,,13,2,17.7,0.0,0,0,2023,Bahia
2023-08-06,18:30,Série A,Matchweek 18,Sun,Home,W,3,1,América (MG),1.7,0.4,66.0,34313.0,Kanu,4-2-3-1,Matheus Delgado Candançan,Match Report,,22,7,19.5,0.0,0,0,2023,Bahia
2023-08-13,11:00,Série A,Matchweek 19,Sun,Away,L,0,1,Atlético Mineiro,0.6,1.1,60.0,29847.0,Kanu,4-2-3-1,Savio Pereira,Match Report,,14,5,19.9,0.0,0,0,2023,Bahia
2023-08-20,16:00,Série A,Matchweek 20,Sun,Home,W,4,0,Bragantino,1.8,0.7,47.0,38452.0,Kanu,4-2-3-1,Arthur Gomes Rabelo,Match Report,,13,5,15.4,0.0,0,0,2023,Bahia
2023-08-27,16:00,Série A,Matchweek 21,Sun,Away,L,0,3,Botafogo (RJ),1.2,2.3,56.0,39610.0,Kanu,4-1-4-1,Flavio de Souza,Match Report,,19,6,21.0,0.0,0,0,2023,Bahia
2023-09-03,18:30,Série A,Matchweek 22,Sun,Home,D,1,1,Vasco da Gama,1.7,1.1,56.0,46705.0,Kanu,4-1-4-1,Ramon Abatti,Match Report,,11,3,17.6,0.0,0,0,2023,Bahia
2023-09-14,20:00,Série A,Matchweek 23,Thu,Away,W,4,2,Coritiba,3.8,1.3,45.0,22961.0,Kanu,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,18,9,16.5,0.0,0,0,2023,Bahia
2023-09-18,20:00,Série A,Matchweek 24,Mon,Home,L,1,2,Santos,0.9,2.6,63.0,41431.0,Kanu,4-2-3-1,Ramon Abatti,Match Report,,19,5,20.5,2.0,0,0,2023,Bahia
2023-09-30,16:00,Série A,Matchweek 25,Sat,Away,L,0,1,Flamengo,0.5,1.4,35.0,,Kanu,4-2-3-1,Savio Pereira,Match Report,,6,4,17.6,0.0,0,0,2023,Bahia
2023-10-07,16:00,Série A,Matchweek 26,Sat,Away,W,6,4,Goiás,2.0,2.7,37.0,9001.0,Thaciano,4-4-2,Raphael Claus,Match Report,,13,9,16.5,1.0,0,0,2023,Bahia
2023-10-18,21:30,Série A,Matchweek 27,Wed,Home,W,1,0,Internacional,2.0,0.6,47.0,31385.0,Kanu,4-2-3-1,Marcelo de Lima Henrique,Match Report,,14,4,17.1,1.0,0,0,2023,Bahia
2023-10-21,18:30,Série A,Matchweek 28,Sat,Home,W,2,0,Fortaleza,1.2,0.5,48.0,44761.0,Kanu,4-4-2,Rodrigo José Pereira de Lima,Match Report,,16,3,20.6,1.0,0,0,2023,Bahia
2023-10-25,20:00,Série A,Matchweek 29,Wed,Away,L,0,3,Cruzeiro,0.3,2.0,60.0,,Kanu,4-2-3-1,Flavio de Souza,Match Report,,6,0,18.4,0.0,0,0,2023,Bahia
2023-10-28,19:00,Série A,Matchweek 30,Sat,Away,L,0,1,Palmeiras,0.1,1.7,37.0,33747.0,Kanu,3-4-3,Rodrigo José Pereira de Lima,Match Report,,5,1,23.9,0.0,0,0,2023,Bahia
2023-10-31,19:00,Série A,Matchweek 31,Tue,Home,W,1,0,Fluminense,0.5,0.7,44.0,,Kanu,4-4-2,Edina Alves Batista,Match Report,,8,5,14.9,0.0,0,0,2023,Bahia
2023-11-04,19:30,Série A,Matchweek 32,Sat,Away,L,0,1,Grêmio,0.9,0.5,58.0,,Thaciano,3-5-1-1,Braulio da Silva Machado,Match Report,,19,5,20.5,0.0,0,0,2023,Bahia
2023-11-09,20:00,Série A,Matchweek 33,Thu,Home,L,0,3,Cuiabá,0.7,2.0,62.0,,Kanu,4-2-3-1,Felipe Fernandes de Lima,Match Report,,15,4,17.5,1.0,0,0,2023,Bahia
2023-11-12,18:30,Série A,Matchweek 34,Sun,Home,D,1,1,Ath Paranaense,2.5,0.7,51.0,33214.0,Kanu,5-4-1,Rafael Rodrigo Klein,Match Report,,27,4,19.4,1.0,1,1,2023,Bahia
2023-11-24,21:00,Série A,Matchweek 35,Fri,Away,W,5,1,Corinthians,2.7,0.9,35.0,,Kanu,4-2-3-1,Marcelo de Lima Henrique,Match Report,,11,5,16.1,0.0,2,2,2023,Bahia
2023-11-29,20:00,Série A,Matchweek 36,Wed,Home,L,0,1,São Paulo,0.9,1.0,33.0,46288.0,Kanu,3-4-3,Braulio Machado,Match Report,,14,3,18.3,1.0,0,0,2023,Bahia
2023-12-03,18:30,Série A,Matchweek 37,Sun,Away,L,2,3,América (MG),3.7,1.2,57.0,,Kanu,3-5-2,Marcelo de Lima Henrique,Match Report,,26,4,16.0,0.0,1,1,2023,Bahia
2023-12-06,21:30,Série A,Matchweek 38,Wed,Home,W,4,1,Atlético Mineiro,1.4,1.1,38.0,28019.0,Kanu,3-4-3,Ramon Abatti,Match Report,,15,6,18.0,0.0,0,0,2023,Bahia
2023-04-04,20:30,Sudamericana,Group stage,Tue,Away,W,1,0,bo Blooming,,,73.0,,João Paulo,4-3-3,Luis Quiroz,Match Report,,15,7,,,0,0,2023,Santos
2023-04-16,18:30,Série A,Matchweek 1,Sun,Away,L,0,1,Grêmio,1.2,1.6,55.0,13997.0,João Paulo,4-3-3,Wilton Sampaio,Match Report,,16,4,15.9,1.0,0,0,2023,Santos
2023-04-20,19:00,Sudamericana,Group stage,Thu,Home,D,0,0,cl Audax Italiano,,,59.0,,João Paulo,4-3-3,Andrés Rojas,Match Report,,17,4,,,0,0,2023,Santos
2023-04-23,16:00,Série A,Matchweek 2,Sun,Home,D,0,0,Atlético Mineiro,0.8,1.2,37.0,11233.0,João Paulo,4-4-2,Braulio da Silva Machado,Match Report,,12,2,18.8,0.0,0,0,2023,Santos
2023-04-29,18:30,Série A,Matchweek 3,Sat,Home,W,3,2,América (MG),1.8,1.8,44.0,11844.0,Yeferson Soteldo,4-3-3,Anderson Daronco,Match Report,,11,5,18.9,1.0,1,1,2023,Santos
2023-05-02,21:30,Sudamericana,Group stage,Tue,Away,L,0,1,ar Newell's OB,,,39.0,10327.0,João Paulo,4-2-3-1,Alexis Herrera,Match Report,,6,2,,,0,0,2023,Santos
2023-05-06,16:00,Série A,Matchweek 4,Sat,Away,L,1,2,Cruzeiro,1.0,1.6,45.0,21191.0,João Paulo,4-2-3-1,Bruno Arleu de Araujo,Match Report,,9,4,18.1,1.0,0,0,2023,Santos
2023-05-10,19:00,Série A,Matchweek 5,Wed,Home,W,3,0,Bahia,2.0,1.3,41.0,7262.0,João Paulo,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,14,9,16.8,0.0,0,0,2023,Santos
2023-05-14,16:00,Série A,Matchweek 6,Sun,Away,W,1,0,Vasco da Gama,0.6,1.7,32.0,18476.0,João Paulo,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,6,1,17.3,1.0,0,0,2023,Santos
2023-05-20,21:00,Série A,Matchweek 7,Sat,Home,D,0,0,Palmeiras,0.4,0.4,39.0,12641.0,João Paulo,4-2-3-1,Raphael Claus,Match Report,,12,4,20.9,0.0,0,0,2023,Santos
2023-05-24,20:00,Sudamericana,Group stage,Wed,Away,L,1,2,cl Audax Italiano,,,43.0,,Alison,4-2-3-1,Christian Ferreyra,Match Report,,8,2,,,0,0,2023,Santos
2023-05-28,18:30,Série A,Matchweek 8,Sun,Away,L,0,2,Bragantino,0.3,1.5,41.0,5988.0,Yeferson Soteldo,4-2-3-1,Anderson Daronco,Match Report,,9,1,19.5,0.0,0,0,2023,Santos
2023-06-03,21:00,Série A,Matchweek 9,Sat,Home,D,1,1,Internacional,1.4,1.1,56.0,9600.0,Alison,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,17,4,20.6,5.0,0,0,2023,Santos
2023-06-06,21:30,Sudamericana,Group stage,Tue,Home,L,1,2,ar Newell's OB,,,50.0,6204.0,Alison,4-2-3-1,Jesús Valenzuela,Match Report,,7,3,,,1,1,2023,Santos
2023-06-10,16:00,Série A,Matchweek 10,Sat,Away,D,0,0,Coritiba,0.8,1.2,53.0,25987.0,Alison,4-2-3-1,Bruno Mota Correia,Match Report,,7,3,14.3,0.0,0,0,2023,Santos
2023-06-21,20:00,Série A,Matchweek 11,Wed,Home,L,0,2,Corinthians,0.8,1.3,51.0,12499.0,Yeferson Soteldo,4-2-3-1,Leandro Pedro Vuaden,Match Report,,12,4,16.6,1.0,0,0,2023,Santos
2023-06-25,18:30,Série A,Matchweek 12,Sun,Home,L,2,3,Flamengo,1.8,0.8,33.0,,Yeferson Soteldo,4-2-3-1,Wilton Sampaio,Match Report,,12,6,17.6,1.0,0,0,2023,Santos
2023-06-29,19:00,Sudamericana,Group stage,Thu,Home,D,0,0,bo Blooming,,,70.0,2891.0,Vladimir,4-3-3,Augusto Aragón,Match Report,,19,6,,,0,1,2023,Santos
